probability,pred
1.0,0.0
0.8959535360336304,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999993085861206,0.0
1.0,0.0
0.9984546899795532,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9787260293960571,0.0
1.0,0.0
0.999998927116394,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9737299084663391,0.0
1.0,0.0
0.9999992847442627,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999953508377075,0.0
0.9952392578125,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
0.9981774091720581,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.7691606879234314,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9395096302032471,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9984079003334045,1.0
0.9999984502792358,0.0
1.0,0.0
0.9998438358306885,0.0
0.9962053894996643,0.0
0.999997615814209,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999997615814209,0.0
0.9816485643386841,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999731779098511,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
0.9999594688415527,0.0
1.0,0.0
1.0,1.0
0.9999920129776001,0.0
0.9999934434890747,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999969005584717,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9989515542984009,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9998738765716553,0.0
0.7787951231002808,0.0
1.0,0.0
1.0,0.0
0.9411336779594421,1.0
1.0,0.0
1.0,0.0
0.9984873533248901,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9997174143791199,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9991865754127502,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
0.9999879598617554,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999996423721313,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9989746809005737,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999366998672485,0.0
0.999848484992981,0.0
1.0,0.0
0.9999998807907104,0.0
0.9999898672103882,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9981100559234619,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999990463256836,0.0
0.9999709129333496,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.5564355254173279,0.0
1.0,0.0
0.999998927116394,0.0
0.9999996423721313,0.0
0.9999909400939941,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999984502792358,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999996423721313,0.0
0.7285405397415161,0.0
1.0,0.0
1.0,0.0
0.9999959468841553,0.0
0.9999109506607056,0.0
0.9998952150344849,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999991655349731,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999994039535522,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999589920043945,0.0
0.9987068176269531,1.0
0.9999995231628418,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9614490270614624,1.0
0.9983550906181335,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999967813491821,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9678440093994141,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999887943267822,0.0
1.0,0.0
1.0,0.0
0.9995135068893433,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.5822643637657166,1.0
1.0,0.0
0.999815046787262,1.0
0.9989585876464844,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999974966049194,0.0
0.9982712268829346,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999855756759644,0.0
0.9492356181144714,1.0
0.9999767541885376,0.0
1.0,0.0
0.9999972581863403,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999181032180786,0.0
0.9998260140419006,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9987633228302002,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9996569156646729,0.0
0.9999997615814209,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999998927116394,0.0
1.0,0.0
0.9999890327453613,0.0
0.653633177280426,0.0
1.0,1.0
0.9999979734420776,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9853878617286682,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9855188131332397,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
0.5181307792663574,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999716281890869,0.0
0.6433306336402893,1.0
0.9999322891235352,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9998575448989868,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999740123748779,0.0
0.9970472455024719,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999167919158936,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999996542930603,1.0
0.6281567215919495,1.0
0.5121435523033142,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9943245053291321,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999997615814209,0.0
1.0,0.0
1.0,0.0
0.9949766397476196,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9046892523765564,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.6571752429008484,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9858412742614746,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9816212058067322,1.0
1.0,0.0
0.9999505281448364,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999995231628418,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999997615814209,0.0
0.999998927116394,0.0
0.9999995231628418,0.0
1.0,0.0
1.0,0.0
0.9999527931213379,0.0
0.999997615814209,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999994039535522,0.0
0.9995478987693787,0.0
0.9999996423721313,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999977350234985,0.0
1.0,0.0
0.9997096657752991,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9894758462905884,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999929666519165,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999997615814209,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
0.9999948740005493,0.0
1.0,0.0
1.0,0.0
0.9999997615814209,0.0
1.0,0.0
0.9999996423721313,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9998288154602051,0.0
0.9985217452049255,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999931812286377,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999464750289917,0.0
1.0,1.0
0.99826580286026,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
0.9924226403236389,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999967813491821,0.0
1.0,0.0
1.0,0.0
0.9931150078773499,1.0
1.0,0.0
1.0,0.0
0.9999997615814209,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999828338623047,1.0
0.9999998807907104,0.0
0.9960864782333374,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9982388019561768,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999665021896362,1.0
0.536088764667511,0.0
1.0,0.0
0.9999926090240479,0.0
0.9999971389770508,1.0
0.738923966884613,0.0
1.0,0.0
1.0,0.0
0.9999998807907104,0.0
0.999954342842102,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9998865127563477,0.0
0.9999997615814209,0.0
1.0,0.0
1.0,0.0
0.9987766146659851,0.0
1.0,0.0
0.9999985694885254,0.0
1.0,0.0
0.7303858399391174,0.0
1.0,0.0
0.8546911478042603,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9997913241386414,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9905766248703003,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9937700629234314,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999661445617676,0.0
1.0,0.0
1.0,0.0
0.9982571005821228,0.0
1.0,0.0
0.9999994039535522,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999998807907104,1.0
0.9999992847442627,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8762381672859192,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9966304898262024,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999991774559021,0.0
1.0,0.0
1.0,0.0
0.9999992847442627,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9628908634185791,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9987672567367554,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9990378618240356,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.7499389052391052,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8091919422149658,0.0
1.0,0.0
0.9920685291290283,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9996097683906555,1.0
1.0,0.0
1.0,0.0
0.9999960660934448,0.0
1.0,0.0
0.9999306201934814,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9421969056129456,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999938011169434,0.0
1.0,0.0
0.9996044039726257,0.0
1.0,0.0
0.9150378108024597,0.0
0.6990209221839905,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999765157699585,0.0
1.0,0.0
1.0,0.0
0.6931265592575073,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999933242797852,0.0
1.0,0.0
0.9993808269500732,0.0
1.0,0.0
1.0,0.0
0.999901533126831,0.0
1.0,0.0
1.0,0.0
0.9999899864196777,1.0
0.6185354590415955,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999997615814209,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999997615814209,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9591064453125,0.0
1.0,0.0
1.0,0.0
0.9996696710586548,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999983310699463,0.0
1.0,0.0
1.0,0.0
0.9999983310699463,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9998962879180908,1.0
0.9944128394126892,0.0
1.0,0.0
0.994804322719574,0.0
1.0,0.0
0.9999991655349731,0.0
0.9999997615814209,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999997615814209,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999995231628418,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9608224034309387,0.0
0.8022347688674927,1.0
0.9246888756752014,0.0
0.9997310042381287,0.0
0.9999997615814209,0.0
1.0,0.0
0.9983886480331421,0.0
1.0,0.0
1.0,0.0
0.916783332824707,0.0
1.0,0.0
0.9990156888961792,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,1.0
1.0,0.0
0.9999632835388184,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9996616840362549,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9843373894691467,1.0
1.0,0.0
0.9999916553497314,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8888265490531921,0.0
0.9999970197677612,0.0
1.0,0.0
1.0,0.0
0.9989277720451355,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8704515099525452,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9923567771911621,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9453111290931702,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9986296892166138,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9979960918426514,1.0
1.0,0.0
0.9999997615814209,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9016463160514832,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9980167150497437,0.0
0.9668624401092529,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999638795852661,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999979734420776,1.0
0.9999997615814209,0.0
1.0,0.0
0.9990538954734802,1.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9892898201942444,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999943971633911,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999992847442627,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9553846716880798,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9998719692230225,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999690055847168,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999518394470215,0.0
0.9999363422393799,0.0
1.0,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9418995976448059,0.0
1.0,0.0
1.0,0.0
0.9999414682388306,0.0
1.0,0.0
0.9999892711639404,0.0
1.0,0.0
1.0,0.0
0.9999940395355225,0.0
1.0,0.0
0.987636923789978,1.0
1.0,0.0
0.9999997615814209,0.0
1.0,0.0
1.0,0.0
0.9996687173843384,0.0
1.0,0.0
1.0,0.0
0.9999998807907104,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9843401908874512,1.0
0.9999995231628418,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9995385408401489,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9901845455169678,1.0
0.9999997615814209,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
0.9256094694137573,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.6352592706680298,1.0
0.9973154664039612,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999724626541138,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999995231628418,1.0
1.0,0.0
1.0,0.0
0.9999990463256836,0.0
0.9999996423721313,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999998927116394,0.0
0.9999977350234985,0.0
0.7986880540847778,1.0
1.0,0.0
0.9995818734169006,0.0
1.0,0.0
0.9999881982803345,0.0
0.967636227607727,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9605988264083862,0.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999921321868896,0.0
0.987682044506073,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.6770409941673279,1.0
0.9973994493484497,0.0
1.0,0.0
1.0,0.0
0.9723086953163147,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
0.9803708791732788,0.0
0.999996542930603,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9818007946014404,1.0
1.0,0.0
1.0,0.0
0.9999830722808838,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999991655349731,1.0
0.973274827003479,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999772310256958,1.0
1.0,0.0
1.0,0.0
0.9980106949806213,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999949932098389,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.999893307685852,1.0
1.0,0.0
1.0,0.0
0.9999994039535522,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999958276748657,0.0
1.0,0.0
1.0,0.0
0.9999785423278809,0.0
0.9999986886978149,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9995478987693787,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.5632529258728027,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9997453093528748,0.0
1.0,0.0
1.0,0.0
0.9998904466629028,1.0
1.0,0.0
1.0,1.0
0.9999971389770508,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999967813491821,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8143812417984009,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999978542327881,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999988079071045,0.0
1.0,0.0
0.9998626708984375,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9999951124191284,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9894780516624451,1.0
